OBJECTID_1,OBJECTID,CD_USO_SOL,CD_UNIDADE,CD_REGIAO,CD_PROJETO,AREA_HA,CD_TALHAO,ID_REGIAO,ID_PROJETO,Shape_Leng,Shape_Area,CAMALHAO
23340,778585,112340,1,13,2975,2.90000000000,022A,12,R561,0.00278747934,0.00000276815,Classe 3
23341,778586,112341,1,13,2975,0.29000000000,014B,12,R561,0.00152909091,0.00000027624,Classe 1
23342,761743,112728,1,13,2976,1.89000000000,055A,12,R550,0.00518401616,0.00000180266,Classe 3
23343,761744,112729,1,13,2976,0.18000000000,055C,12,R550,0.00518401616,0.00000017239,Classe 3
23344,761745,112631,1,13,2976,2.19000000000,040A,12,R550,0.00483573572,0.00000208840,Classe 1
23345,87124,95183,1,13,2728,1.62000000000,004A,12,R436,0.00227171098,0.00000154478,Classe 2
23346,1210300,293921,1,11,1540,0.87000000000,015C,11,103,0.00280191652,0.00000081235,Classe 1
23347,1208577,278608,1,11,5569,13.54000000000,002A,11,G736,0.00101651122,0.00001269710,Classe 3
23348,1208578,107730,1,13,2944,0.15000000000,056B,12,R456,0.01348696963,0.00000014651,Classe 1
23349,939269,94784,1,13,2721,0.11000000000,002D,12,R412,0.00152499091,0.00000010298,Classe 1
23350,939270,94785,1,13,2721,0.07000000000,003E,12,R412,0.01976804670,0.00000006572,Classe 1
23351,1208579,313921,1,11,2036,8.22000000000,001A,11,317,0.00258639894,0.00000777625,Classe 1
23352,1208580,316459,1,11,1653,0.08000000000,010D,11,135,0.00161696751,0.00000007735,Classe 1
23353,762046,112615,1,13,2976,3.43000000000,023A,12,R550,0.00107797834,0.00000327200,Classe 1
23354,762047,112616,1,13,2976,0.23000000000,077A,12,R550,0.00101079607,0.00000022265,Classe 1
23355,1051734,258993,1,13,2713,4.95000000000,024A,12,R403,0.00107797834,0.00000470816,Classe 1
23356,679636,165385,1,11,2092,2.55000000000,007A,11,595,0.12661812616,0.00000241305,Classe 1
23357,1158733,106527,1,13,2937,0.91000000000,059B,12,R421,0.00101623400,0.00000085761,Classe 1
23358,1096570,119690,1,13,3006,4.23000000000,126A,12,R553,0.00146433203,0.00000402412,Classe 1
23359,1182863,165939,1,11,1557,6.43000000000,005B,11,098,0.00554397157,0.00000601904,Classe 1
23360,1182865,178988,1,11,1557,0.04000000000,010L,11,098,0.00684529920,0.00000003974,Classe 1
23361,883080,232517,1,11,2007,4.08000000000,007K,11,612,0.00146433203,0.00000385386,Classe 1
23362,762195,111564,1,13,2970,0.04000000000,082B,12,R500,0.00629865607,0.00000003880,Classe 1
23363,762196,111565,1,13,2970,0.01000000000,052C,12,R500,0.00336561692,0.00000001360,Classe 1
23364,762197,111577,1,13,2970,1.08000000000,039C,12,R500,0.00101079607,0.00000103447,Classe 3
23365,762198,111580,1,13,2970,0.04000000000,085B,12,R500,0.00107797834,0.00000003588,Classe 2
23366,1051736,259001,1,13,2713,8.86000000000,029A,12,R403,0.00557234109,0.00000843170,Classe 1
23367,1051737,256871,1,13,2713,0.64000000000,027A,12,R403,0.00354596099,0.00000061371,Classe 2
23368,807873,7612,1,11,1952,3.58000000000,006A,11,358,0.00152505568,0.00000335916,Classe 1
23369,808134,93358,1,13,2714,0.01000000000,015D,12,R405,1605.80125012000,0.00000000962,Classe 2
23370,166468,100540,1,13,2889,3.13000000000,009A,12,R443,0.00107797834,0.00000295824,Classe 3
23371,761689,112604,1,13,2976,3.05000000000,041A,12,R550,0.00101623400,0.00000290355,Classe 1
23372,866290,204117,1,11,1052,3.66000000000,013A,11,077,0.04334334238,0.00000343235,Classe 1
23373,173171,103245,1,13,2920,4.05000000000,029A,12,R551,0.00627254133,0.00000383928,Classe 1
23374,681518,186032,1,11,1654,2.27000000000,001B,11,142,0.00107797834,0.00000213370,Classe 1
23375,78268,100570,1,13,2889,445.54000000000,O004,12,R443,0.00101079607,0.00042056850,Classe 1
23376,166433,100530,1,13,2889,7.64000000000,043A,12,R443,0.00101055091,0.00000721186,Classe 1
23377,166438,100478,1,13,2889,0.06000000000,029E,12,R443,0.00107797834,0.00000005906,Classe 1
23378,166414,100514,1,13,2889,4.86000000000,025A,12,R443,0.00499753869,0.00000459060,Classe 1
23379,762220,111625,1,13,2970,0.04000000000,053C,12,R500,0.00107797834,0.00000003973,Classe 1
23380,762421,111667,1,13,2970,4.06000000000,048A,12,R500,0.00101623400,0.00000387515,Classe 1
23381,762422,111515,1,13,2970,0.28000000000,065C,12,R500,0.00107797834,0.00000026605,Classe 1
23382,762326,111692,1,13,2970,19.12000000000,025A,12,R500,0.00311583150,0.00001827701,Classe 3
23383,166463,100535,1,13,2889,16.37000000000,003A,12,R443,0.00161696751,0.00001545012,Classe 2
23384,866569,235612,1,11,1683,0.06000000000,001G,11,146,0.00152902460,0.00000005305,Classe 1
23385,866570,220635,1,11,1683,0.13000000000,015B,11,146,0.00107797834,0.00000012156,Classe 1
23386,866573,235614,1,11,1683,0.48000000000,003I,11,146,0.00161696751,0.00000045398,Classe 1
23387,1140528,249828,1,11,5137,4.49000000000,029B,11,G948,0.00107797834,0.00000423387,Classe 1
23388,1197894,280734,1,11,6569,4.61000000000,001A,11,G818,0.00101651122,0.00000431995,Classe 1
23389,1158052,302589,1,11,5137,0.13000000000,007G,11,G948,0.00101079607,0.00000012606,Classe 1
23390,1158053,302572,1,11,6313,1.87000000000,023C,11,G856,0.00215595668,0.00000174059,Classe 2
23391,761903,112635,1,13,2976,2.54000000000,043A,12,R550,0.00241710459,0.00000241630,Classe 1
23392,1215804,145147,1,11,3016,6.22000000000,011A,11,704,0.00101651122,0.00000583790,Classe 1
23393,1219590,316538,1,11,2023,1.19000000000,002N,11,238,0.00265442725,0.00000111297,Classe 1
23394,761739,112555,1,13,2976,2.63000000000,072A,12,R550,0.00101623400,0.00000250501,Classe 1
23395,761920,112521,1,13,2976,0.08000000000,024B,12,R550,0.01720564364,0.00000007916,Classe 1
23396,761921,112522,1,13,2976,0.04000000000,023B,12,R550,0.00107797834,0.00000004282,Classe 1
23397,761922,112599,1,13,2976,1.05000000000,046A,12,R550,0.00101079607,0.00000100068,Classe 3
23398,939266,94778,1,13,2721,7.56000000000,006A,12,R412,0.00101623400,0.00000719898,Classe 3
23399,939271,94786,1,13,2721,0.23000000000,015C,12,R412,0.02749085476,0.00000021491,Classe 1
23400,1208538,107635,1,13,2944,0.02000000000,002B,12,R456,0.00000000000,0.00000001457,Classe 2
23401,1208540,107654,1,13,2944,0.16000000000,042B,12,R456,0.01236025497,0.00000015362,Classe 1
23402,1096571,119659,1,13,3006,4.04000000000,114A,12,R553,0.00215595668,0.00000384555,Classe 3
23403,1096572,119731,1,13,3006,1.02000000000,112A,12,R553,0.00233596317,0.00000097519,Classe 1
23404,1097219,276523,1,13,6416,5.99000000000,007A,12,R331,0.00101623400,0.00000569814,Classe 1
23405,1097220,119720,1,13,3006,0.52000000000,066A,12,R553,0.00241331636,0.00000049552,Classe 1
23406,1097222,284983,1,13,6416,0.41000000000,002H,12,R331,0.00161696751,0.00000039220,Classe 3
23407,1097223,119801,1,13,3006,1.10000000000,015B,12,R553,0.00449685753,0.00000104399,Classe 1
23408,762374,111697,1,13,2970,5.96000000000,088A,12,R500,0.00706450140,0.00000569718,Classe 3
23409,762375,111698,1,13,2970,1.10000000000,089A,12,R500,0.00536339571,0.00000104956,Classe 2
23410,762376,111658,1,13,2970,8.57000000000,042C,12,R500,0.00161696751,0.00000818918,Classe 1
23411,762377,111615,1,13,2970,0.68000000000,025C,12,R500,0.00107797834,0.00000065081,Classe 1
23412,762193,111616,1,13,2970,0.03000000000,088B,12,R500,0.00706450140,0.00000003290,Classe 3
23413,762199,111581,1,13,2970,0.02000000000,008D,12,R500,0.00000000000,0.00000001790,Classe 2
23414,762200,111582,1,13,2970,0.07000000000,015B,12,R500,0.01104199759,0.00000006705,Classe 1
23415,761685,112564,1,13,2976,5.93000000000,026A,12,R550,0.00204463532,0.00000564962,Classe 1
23416,939309,94794,1,13,2721,0.16000000000,013B,12,R412,0.00101623400,0.00000014881,Classe 3
23417,939308,94793,1,13,2721,0.98000000000,002E,12,R412,0.00230506265,0.00000093396,Classe 1
23418,1206075,273636,1,11,1317,0.69000000000,025G,11,587,0.00367885318,0.00000064380,Classe 1
23419,1051785,271380,1,13,2713,0.20000000000,018D,12,R403,0.00152499091,0.00000019225,Classe 1
23420,1051786,271381,1,13,2713,0.10000000000,029C,12,R403,0.00557234109,0.00000009895,Classe 1
23421,1206187,114735,1,13,2986,0.13000000000,067B,12,R518,0.00161696751,0.00000012087,Classe 1
23422,1206188,114917,1,13,2986,0.81000000000,022A,12,R518,0.00378443225,0.00000076722,Classe 1
23423,898709,218013,1,13,2885,3.82000000000,039A,12,R433,0.00583083716,0.00000363425,Classe 3
23424,1206189,114998,1,13,2986,0.03000000000,038F,12,R518,0.00101651122,0.00000002837,Classe 1
23425,1206190,186694,1,11,1643,0.14000000000,004C,11,133,0.00107797834,0.00000013254,Classe 1
23426,1206193,294473,1,11,1317,0.09000000000,028E,11,587,0.13869459035,0.00000008365,Classe 3
23427,528238,81640,1,11,2292,0.40000000000,011E,11,416,0.12522020437,0.00000037899,Classe 1
23428,1012219,13236,1,11,2292,7.76000000000,005A,11,416,0.07385669731,0.00000729954,Classe 3
23429,762228,111744,1,13,2970,0.25000000000,072A,12,R500,0.00236267733,0.00000023567,Classe 1
23430,82759,91059,1,11,1886,0.98000000000,004A,11,303,0.00237658497,0.00000092639,Classe 1
23431,761819,112634,1,13,2976,1.99000000000,082D,12,R550,0.00816163437,0.00000189625,Classe 2
23432,761820,112583,1,13,2976,2.63000000000,047B,12,R550,0.00152499091,0.00000250807,Classe 3
23433,87123,95179,1,13,2728,2.18000000000,006B,12,R436,0.00195008114,0.00000208203,Classe 2
23434,907113,219099,1,11,1625,3.31000000000,025A,11,118,0.00651834937,0.00000311412,Classe 1
23435,1208541,313926,1,11,1126,3.70000000000,009B,11,058,0.00747279619,0.00000346401,Classe 2
23436,1208543,107725,1,13,2944,3.22000000000,024A,12,R456,0.00152499091,0.00000307991,Classe 3
23437,1143248,245833,1,11,4779,22.83000000000,004B,11,S064,0.00943912131,0.00002134515,Classe 2
23438,907122,224325,1,11,1625,0.24000000000,026E,11,118,0.00107797834,0.00000022848,Classe 1
23439,907123,219105,1,11,1625,6.95000000000,024A,11,118,0.00107797834,0.00000652871,Classe 1
23440,1205975,114727,1,13,2986,0.08000000000,055D,12,R518,0.00543871942,0.00000007242,Classe 3
23441,1205976,315981,1,13,2986,0.03000000000,040F,12,R518,0.00648565235,0.00000002420,Classe 1
23442,1097225,119796,1,13,3006,4.18000000000,010A,12,R553,0.00421885990,0.00000397623,Classe 1
23443,151465,105292,1,13,2929,1.15000000000,005B,12,R440,0.00101079607,0.00000109275,Classe 1
23444,151491,105279,1,13,2929,0.14000000000,002B,12,R440,0.00107797834,0.00000013133,Classe 3
23445,151492,105280,1,13,2929,0.42000000000,001B,12,R440,0.00101079607,0.00000039346,Classe 1
23446,1051783,258925,1,13,2713,11.29000000000,018A,12,R403,0.00664558445,0.00001074055,Classe 2
23447,939310,94723,1,13,2721,3.02000000000,003C,12,R412,0.01559327496,0.00000287881,Classe 3
23448,173172,103246,1,13,2920,2.42000000000,026A,12,R551,0.00467532612,0.00000229833,Classe 1
23449,84459,111801,1,13,2971,0.53000000000,003C,12,R567,0.00107797834,0.00000050648,Classe 1
23450,84461,111803,1,13,2971,0.04000000000,006D,12,R567,0.00382967143,0.00000003959,Classe 1
23451,84462,111804,1,13,2971,0.12000000000,004C,12,R567,0.03095870837,0.00000011387,Classe 1
23452,84463,111805,1,13,2971,0.01000000000,007D,12,R567,0.00218958573,0.00000001122,Classe 1
23453,84466,111808,1,13,2971,0.11000000000,021D,12,R567,0.00101651122,0.00000010092,Classe 1
23454,681532,206901,1,11,1654,0.11000000000,002B,11,142,0.01405231572,0.00000010268,Classe 1
23455,882070,237507,1,11,1788,0.06000000000,007C,11,200,0.01987142463,0.00000005465,Classe 3
23456,1206198,114903,1,13,2986,8.21000000000,083A,12,R518,0.00101651122,0.00000781088,Classe 1
23457,1206199,277389,1,11,1317,0.65000000000,035A,11,587,0.12963044023,0.00000060860,Classe 1
23458,762215,111674,1,13,2970,2.42000000000,027A,12,R500,0.00509713699,0.00000231148,Classe 1
23459,881976,223180,1,11,1788,0.01000000000,006B,11,200,0.01231276915,0.00000001250,Classe 1
23460,1119267,251957,1,11,1979,0.15000000000,003C,11,274,0.02993102732,0.00000014163,Classe 1
23461,882063,215600,1,11,1788,23.80000000000,009A,11,200,0.00101055091,0.00002227940,Classe 3
23462,172688,103226,1,13,2920,9.31000000000,011A,12,R551,0.00161696751,0.00000882098,Classe 3
23463,173153,103227,1,13,2920,0.49000000000,008A,12,R551,0.00329732420,0.00000046779,Classe 1
23464,762238,111703,1,13,2970,0.09000000000,068B,12,R500,0.00152909091,0.00000008570,Classe 1
23465,761915,112609,1,13,2976,5.76000000000,009A,12,R550,0.00252538390,0.00000549032,Classe 2
23466,761916,112610,1,13,2976,10.78000000000,008A,12,R550,0.00107797834,0.00001027225,Classe 2
23467,1225480,319535,1,11,2232,31.55000000000,003A,11,414,0.00602838745,0.00002980171,Classe 3
23468,1225481,9298,1,11,2232,26.67000000000,002A,11,414,0.01313934637,0.00002519155,Classe 3
23469,1225482,285110,1,11,6372,0.57000000000,002B,11,G907,0.00101651122,0.00000053575,Classe 1
23470,1208551,107705,1,13,2944,0.73000000000,039D,12,R456,0.05681111821,0.00000070279,Classe 1
23471,1205906,114922,1,13,2986,4.85000000000,077A,12,R518,0.06243818530,0.00000460769,Classe 3
23472,1205908,114757,1,13,2986,1.26000000000,050C,12,R518,0.00107797834,0.00000119594,Classe 3
23473,1205973,114845,1,13,2986,1.52000000000,056B,12,R518,0.00718752934,0.00000144474,Classe 3
23474,1205974,114809,1,13,2986,3.30000000000,037A,12,R518,0.00107797834,0.00000313448,Classe 1
23475,1097226,119706,1,13,3006,5.42000000000,101A,12,R553,0.00101079607,0.00000515631,Classe 3
23476,1097227,119729,1,13,3006,0.36000000000,136A,12,R553,0.00637294803,0.00000033798,Classe 1
23477,1097229,119745,1,13,3006,5.82000000000,007A,12,R553,0.00639475374,0.00000553286,Classe 1
23478,1220259,260217,1,11,2365,0.51000000000,021B,11,646,0.00436012929,0.00000047885,Classe 3
23479,1097243,119781,1,13,3006,3.80000000000,068A,12,R553,0.00267176251,0.00000361379,Classe 3
23480,1097244,119698,1,13,3006,1.72000000000,025A,12,R553,0.00215595668,0.00000163257,Classe 1
23481,151493,105281,1,13,2929,0.31000000000,009B,12,R440,0.00101623400,0.00000029446,Classe 1
23482,151494,105282,1,13,2929,0.89000000000,011B,12,R440,0.00107797834,0.00000084660,Classe 1
23483,1129108,271804,1,11,2074,8.71000000000,011A,11,387,0.02539607550,0.00000818147,Classe 1
23484,807354,89910,1,11,2074,0.22000000000,015R,11,387,0.00365156040,0.00000020888,Classe 1
23485,166112,100548,1,13,2889,7.60000000000,024A,12,R443,0.00107797834,0.00000717360,Classe 1
23486,1206077,114691,1,13,2986,0.10000000000,063K,12,R518,0.00533872686,0.00000009237,Classe 1
23487,1206078,315967,1,13,2986,0.65000000000,001D,12,R518,0.00101651122,0.00000061374,Classe 2
23488,1206096,114936,1,13,2986,6.55000000000,082B,12,R518,0.06243818530,0.00000622604,Classe 3
23489,762205,111739,1,13,2970,2.04000000000,053B,12,R500,0.00497090216,0.00000194783,Classe 3
23490,1206097,114750,1,13,2986,0.43000000000,036B,12,R518,0.00780317062,0.00000040918,Classe 1
23491,1206098,294413,1,11,1317,0.40000000000,037E,11,587,0.00107797834,0.00000037394,Classe 3
23492,882067,223192,1,11,1788,0.13000000000,009E,11,200,0.01987142463,0.00000012558,Classe 3
23493,882068,237505,1,11,1788,0.06000000000,004B,11,200,0.00855801317,0.00000005210,Classe 1
23494,882069,237506,1,11,1788,0.07000000000,008B,11,200,0.01081075899,0.00000006345,Classe 2
23495,882073,237508,1,11,1788,0.10000000000,003C,11,200,0.00107797834,0.00000008911,Classe 1
23496,1040851,10491,1,11,1005,4.12000000000,036A,11,013,0.00467837095,0.00000386993,Classe 1
23497,1040852,239437,1,11,1005,3.95000000000,016A,11,013,0.00292788994,0.00000370944,Classe 1
23498,882014,215294,1,11,1788,4.34000000000,004A,11,200,0.00855801317,0.00000406023,Classe 1
23499,1158720,106463,1,13,2937,1.06000000000,021C,12,R421,0.00107797834,0.00000100208,Classe 1
23500,1158719,277453,1,11,1295,3.51000000000,006A,11,578,0.00155088313,0.00000328988,Classe 1
23501,1158723,106705,1,13,2937,9.37000000000,100C,12,R421,0.00152499091,0.00000887603,Classe 1
23502,1158725,106441,1,13,2937,0.24000000000,056B,12,R421,0.00101079607,0.00000022453,Classe 1
23503,1158726,106694,1,13,2937,5.33000000000,054A,12,R421,0.00101623400,0.00000504744,Classe 1
23504,1158727,106491,1,13,2937,1.59000000000,072B,12,R421,0.01267226959,0.00000150117,Classe 1
23505,882111,223100,1,11,1573,7.05000000000,058A,11,099,0.01637165132,0.00000660549,Classe 1
23506,1013122,188670,1,11,1891,11.21000000000,006A,11,237,0.09366384168,0.00001054326,Classe 1
23507,1040847,178633,1,11,1005,10.70000000000,024A,11,013,0.00269494585,0.00001004420,Classe 1
23508,1040850,182011,1,11,1005,22.84000000000,025A,11,013,0.00155211230,0.00002143345,Classe 1
23509,1208476,300965,1,11,1054,2.28000000000,014D,11,080,0.00146411812,0.00000213840,Classe 1
23510,172666,110899,1,13,2966,7.93000000000,026A,12,R499,0.00268795177,0.00000755562,Classe 2
23511,172668,110868,1,13,2966,3.44000000000,002B,12,R499,0.00856210048,0.00000327705,Classe 3
23512,172669,110869,1,13,2966,2.08000000000,006A,12,R499,0.00107797834,0.00000198320,Classe 3
23513,761720,112551,1,13,2976,6.83000000000,037A,12,R550,0.00107797834,0.00000650676,Classe 1
23514,1208571,107639,1,13,2944,0.11000000000,038B,12,R456,0.00236267733,0.00000010344,Classe 1
23515,807943,222301,1,11,1952,1.38000000000,017B,11,358,0.01201742634,0.00000129873,Classe 1
23516,173181,103255,1,13,2920,0.72000000000,018A,12,R551,0.00372975129,0.00000067933,Classe 1
23517,173183,103257,1,13,2920,0.10000000000,011B,12,R551,0.02498952603,0.00000009690,Classe 1
23518,173184,103207,1,13,2920,0.12000000000,010B,12,R551,0.02498952603,0.00000011696,Classe 1
23519,173185,103208,1,13,2920,0.03000000000,008B,12,R551,0.00329732420,0.00000002825,Classe 1
23520,1205928,252032,1,11,1317,34.49000000000,002A,11,587,0.00101651122,0.00003232205,Classe 1
23521,84702,95158,1,13,2728,0.21000000000,017C,12,R436,0.00190370620,0.00000020382,Classe 3
23522,84703,95162,1,13,2728,7.37000000000,010A,12,R436,0.00161696751,0.00000702337,Classe 3
23523,84704,95164,1,13,2728,0.29000000000,019A,12,R436,0.00257998186,0.00000028063,Classe 1
23524,84705,95176,1,13,2728,0.19000000000,010B,12,R436,0.00161696751,0.00000018154,Classe 3
23525,795062,177963,1,11,1647,0.84000000000,009E,11,131,0.00237136196,0.00000079065,Classe 1
23526,563703,135045,1,11,1647,12.23000000000,053B,11,131,0.00146411812,0.00001147386,Classe 1
23527,1088448,263587,1,11,1082,19.00000000000,010B,11,015,0.03849934564,0.00001779280,Classe 3
23528,762282,111680,1,13,2970,0.28000000000,058A,12,R500,0.00786275735,0.00000027052,Classe 1
23529,762283,111574,1,13,2970,0.14000000000,022B,12,R500,0.00409636495,0.00000013720,Classe 2
23530,882066,237504,1,11,1788,0.05000000000,004C,11,200,0.00855801317,0.00000004500,Classe 1
23531,84471,111813,1,13,2971,0.10000000000,010B,12,R567,0.00152902460,0.00000009413,Classe 1
23532,173174,103248,1,13,2920,1.87000000000,032A,12,R551,0.00146433203,0.00000177096,Classe 1
23533,1051788,258916,1,13,2713,10.23000000000,023A,12,R403,0.00533922044,0.00000973588,Classe 1
23534,1175519,308653,1,11,974,0.52000000000,016B,11,520,0.00107797834,0.00000049009,Classe 1
23535,1206101,114821,1,13,2986,29.80000000000,052A,12,R518,0.00448850054,0.00002833500,Classe 1
23536,1219591,316064,1,13,2947,5.85000000000,032A,12,R478,0.00101623400,0.00000559245,Classe 1
23537,1219592,316593,1,11,1838,32.37000000000,021B,11,195,0.01646386256,0.00003044671,Classe 1
23538,1226189,305779,1,13,2896,7.63000000000,021A,12,R446,0.00205523535,0.00000721917,Classe 1
23539,762310,111646,1,13,2970,10.40000000000,070A,12,R500,0.07096118035,0.00000993831,Classe 1
23540,762334,111617,1,13,2970,0.12000000000,016C,12,R500,0.03895199308,0.00000011687,Classe 1
23541,762335,111618,1,13,2970,0.02000000000,007F,12,R500,0.00107797834,0.00000002248,Classe 1
23542,762229,111669,1,13,2970,3.32000000000,047A,12,R500,0.04266191972,0.00000316932,Classe 1
23543,762236,111591,1,13,2970,0.07000000000,051B,12,R500,0.05637910778,0.00000006868,Classe 1
23544,1206138,315991,1,13,2986,0.06000000000,072C,12,R518,0.00107797834,0.00000005952,Classe 1
23545,1013128,214053,1,11,1891,0.85000000000,001D,11,237,0.00215595668,0.00000079898,Classe 2
23546,834400,95541,1,13,2739,2.92000000000,015A,12,R468,0.00101651122,0.00000278145,Classe 1
